name	link	tuits	retuits	rteados	followers	following	status	location	Walktrap
@raimon_casas	<a href="https://twitter.com/raimon_casas" target="_blank">raimon_casas</a>	2	0	1	103	333	3553	Barcelona	012
@raimon_fosch	<a href="https://twitter.com/raimon_fosch" target="_blank">raimon_fosch</a>	1	0	1	110	933	150	Deltebre	324
@raimonbenach	<a href="https://twitter.com/raimonbenach" target="_blank">raimonbenach</a>	0	1	0					009
@raixa59	<a href="https://twitter.com/raixa59" target="_blank">raixa59</a>	12	0	1	2583	1344	194131		012
@rakelinares	<a href="https://twitter.com/rakelinares" target="_blank">rakelinares</a>	1	0	1	69	146	84		111
@ralf68452199	<a href="https://twitter.com/ralf68452199" target="_blank">ralf68452199</a>	21	0	1	73	357	12593		009
@RamblaNuria	<a href="https://twitter.com/RamblaNuria" target="_blank">RamblaNuria</a>	15	0	4	169	296	7031	CAT	009
@ramonantich	<a href="https://twitter.com/ramonantich" target="_blank">ramonantich</a>	4	0	1	58	146	2617		006
@RamonBelSerrat	<a href="https://twitter.com/RamonBelSerrat" target="_blank">RamonBelSerrat</a>	0	1	0					258
@RamonBioscaNava	<a href="https://twitter.com/RamonBioscaNava" target="_blank">RamonBioscaNava</a>	1	0	1	1065	1954	10654		018
@RamonCanal64	<a href="https://twitter.com/RamonCanal64" target="_blank">RamonCanal64</a>	2	0	1	528	465	5093	Molins de Rei, Catalunya	004
@RamonCodina	<a href="https://twitter.com/RamonCodina" target="_blank">RamonCodina</a>	2	1	0	643	1239	5412	Sant Boi de Llobregat	259
@RamonFargas	<a href="https://twitter.com/RamonFargas" target="_blank">RamonFargas</a>	2	0	1	400	830	8327	Sant Cugat del Valles	091
@RamonGallego5	<a href="https://twitter.com/RamonGallego5" target="_blank">RamonGallego5</a>	1	0	1	363	729	6509	Mdr / Estac (pallars Sobirà)	012
@ramonlleget	<a href="https://twitter.com/ramonlleget" target="_blank">ramonlleget</a>	1	0	1	5	28	6		076
@RamonMalagridaM	<a href="https://twitter.com/RamonMalagridaM" target="_blank">RamonMalagridaM</a>	6	0	3	47	89	4985		003
@Ramonpauls	<a href="https://twitter.com/Ramonpauls" target="_blank">Ramonpauls</a>	7	0	2	461	395	17923	Catalunya	009
@RamonPique	<a href="https://twitter.com/RamonPique" target="_blank">RamonPique</a>	1	1	0	2804	1578	16871	Barcelona, Catalonia	257
@ramonroyo	<a href="https://twitter.com/ramonroyo" target="_blank">ramonroyo</a>	28	0	2	337	211	34539	Sarrià	063
@ramonsalvia	<a href="https://twitter.com/ramonsalvia" target="_blank">ramonsalvia</a>	22	0	2	1632	2005	121730		009
@ramonternero	<a href="https://twitter.com/ramonternero" target="_blank">ramonternero</a>	8	0	1	204	276	4789		012
@ramontremosa	<a href="https://twitter.com/ramontremosa" target="_blank">ramontremosa</a>	18	719	2	69364	1301	31183	BCN, CAT & EU	009
@randommc2	<a href="https://twitter.com/randommc2" target="_blank">randommc2</a>	1	0	1	453	662	16206	Breda (NL), Barcelona, London	090
@RandomUserN38	<a href="https://twitter.com/RandomUserN38" target="_blank">RandomUserN38</a>	8	2	0	69	514	4115	República de Catalunya	163
@rAngOLi_ioGa	<a href="https://twitter.com/rAngOLi_ioGa" target="_blank">rAngOLi_ioGa</a>	1	0	1	277	862	1261	Manlleu	009
@RaquelAturia	<a href="https://twitter.com/RaquelAturia" target="_blank">RaquelAturia</a>	3	1	0	1318	1405	9707	Barcelona, Catalunya	233
@RaquelGiro	<a href="https://twitter.com/RaquelGiro" target="_blank">RaquelGiro</a>	3	0	1	245	479	3581	Les Roques	003
@raquelmateos	<a href="https://twitter.com/raquelmateos" target="_blank">raquelmateos</a>	1	4	0	7802	1137	12918	New York, USA	031
@RaquelSanta97	<a href="https://twitter.com/RaquelSanta97" target="_blank">RaquelSanta97</a>	5	0	1	184	97	1840		012
@Rasqueranet	<a href="https://twitter.com/Rasqueranet" target="_blank">Rasqueranet</a>	2	0	1	222	290	8298		019
@ratgs	<a href="https://twitter.com/ratgs" target="_blank">ratgs</a>	6	0	1	433	552	14533	Flix / Bcn  -Catalunya-	101
@RatRavell	<a href="https://twitter.com/RatRavell" target="_blank">RatRavell</a>	9	0	1	563	1138	15971	Catalunya	009
@raul_barquero	<a href="https://twitter.com/raul_barquero" target="_blank">raul_barquero</a>	7	0	1	190	776	16314	Cornellà de Llobregat, Espanya	010
@raulcobole	<a href="https://twitter.com/raulcobole" target="_blank">raulcobole</a>	14	0	1	434	1535	3279	República Catalana	027
@raulgzpz	<a href="https://twitter.com/raulgzpz" target="_blank">raulgzpz</a>	1	0	1	22	57	2545		012
@raulvado	<a href="https://twitter.com/raulvado" target="_blank">raulvado</a>	6	0	1	534	1704	14718	Badalona, Catalunya	106
@ravaleraa	<a href="https://twitter.com/ravaleraa" target="_blank">ravaleraa</a>	1	0	1	96	336	934	l'Antiga Esquerra de l'Eixampl	215
@ravaleroRCDE	<a href="https://twitter.com/ravaleroRCDE" target="_blank">ravaleroRCDE</a>	1	0	1	74	211	402	Barcelona, España	209
@RavalMsj	<a href="https://twitter.com/RavalMsj" target="_blank">RavalMsj</a>	1	0	1	121	307	985	la pobla de segur	085
@Rayna0811	<a href="https://twitter.com/Rayna0811" target="_blank">Rayna0811</a>	2	0	1	28	79	698		223
@rbert77	<a href="https://twitter.com/rbert77" target="_blank">rbert77</a>	1	0	1	1000	1247	9051	Móra la Nova	009
@rblasi	<a href="https://twitter.com/rblasi" target="_blank">rblasi</a>	3	0	1	3297	1023	20166	Barcelona, Catalunya, Europe	004
@rbnmndz	<a href="https://twitter.com/rbnmndz" target="_blank">rbnmndz</a>	6	0	1	256	903	1907	Vilanova, Catalonia	009
@rbordoy	<a href="https://twitter.com/rbordoy" target="_blank">rbordoy</a>	4	0	2	48	247	399	Barcelona, Catalunya	012
@rcana000	<a href="https://twitter.com/rcana000" target="_blank">rcana000</a>	3	0	1	189	206	7988		006
@rcko3	<a href="https://twitter.com/rcko3" target="_blank">rcko3</a>	13	0	1	2597	2538	262890		025
@rcpuig94	<a href="https://twitter.com/rcpuig94" target="_blank">rcpuig94</a>	23	2	0	1046	1056	19063	CATALONIA/ CATALUNYA	092
@rdelje	<a href="https://twitter.com/rdelje" target="_blank">rdelje</a>	2	0	1	187	113	8239	Mataró	107
@RdPPS	<a href="https://twitter.com/RdPPS" target="_blank">RdPPS</a>	1	0	1	575	5001	2322	Barcelona	203
@reagrupament	<a href="https://twitter.com/reagrupament" target="_blank">reagrupament</a>	0	1	0					232
@reagrupamentpv	<a href="https://twitter.com/reagrupamentpv" target="_blank">reagrupamentpv</a>	25	0	1	1960	1959	46159	País Valencià. 960064914	090
@realsociedad21	<a href="https://twitter.com/realsociedad21" target="_blank">realsociedad21</a>	4	0	1	243	296	5167		091
@RebeketaPelFred	<a href="https://twitter.com/RebeketaPelFred" target="_blank">RebeketaPelFred</a>	22	0	1	597	443	140804		009
@Redecs_	<a href="https://twitter.com/Redecs_" target="_blank">Redecs_</a>	3	0	1	187	441	32488		009
@reflexions_NS	<a href="https://twitter.com/reflexions_NS" target="_blank">reflexions_NS</a>	25	0	3	644	1717	45038	Català a Madrid. Indepe. Ara a CAT	009
@regul_ilerget	<a href="https://twitter.com/regul_ilerget" target="_blank">regul_ilerget</a>	41	0	5	1785	1588	83518	Lleida (Vegueria de Ponent)	018
@RehtseGlz	<a href="https://twitter.com/RehtseGlz" target="_blank">RehtseGlz</a>	2	0	1	75	397	12807		010
@RemeiMei1	<a href="https://twitter.com/RemeiMei1" target="_blank">RemeiMei1</a>	2	0	1	124	156	21341		009
@RenaixentCat	<a href="https://twitter.com/RenaixentCat" target="_blank">RenaixentCat</a>	0	1	0					231
@Renoudebuit	<a href="https://twitter.com/Renoudebuit" target="_blank">Renoudebuit</a>	7	0	1	116	666	12311		009
@rentabotes	<a href="https://twitter.com/rentabotes" target="_blank">rentabotes</a>	1	0	1	150	765	8573	Catalunya	003
@RepublicValenci	<a href="https://twitter.com/RepublicValenci" target="_blank">RepublicValenci</a>	17	0	1	126	124	3943	Meliana, Espanya	003
@resinajordi	<a href="https://twitter.com/resinajordi" target="_blank">resinajordi</a>	2	0	1	160	198	3054	Barcelona, Catalunya.	003
@Rest_Capablanca	<a href="https://twitter.com/Rest_Capablanca" target="_blank">Rest_Capablanca</a>	1	0	1	2314	1405	2640	Sabadell, Països Catalans	074
@ReTwitStorm_por	<a href="https://twitter.com/ReTwitStorm_por" target="_blank">ReTwitStorm_por</a>	2	0	1	269	288	13778		009
@reycaruncho	<a href="https://twitter.com/reycaruncho" target="_blank">reycaruncho</a>	5	0	1	52	305	2780		080
@ribas_xavi	<a href="https://twitter.com/ribas_xavi" target="_blank">ribas_xavi</a>	2	0	1	339	325	6681		009
@ribes_lopez	<a href="https://twitter.com/ribes_lopez" target="_blank">ribes_lopez</a>	7	0	1	229	244	2291	Ribes, Garraf, Països Catalans	293
@Ricard_pujol	<a href="https://twitter.com/Ricard_pujol" target="_blank">Ricard_pujol</a>	1	0	1	164	437	929	Barcelona	094
@ricard1714	<a href="https://twitter.com/ricard1714" target="_blank">ricard1714</a>	9	0	1	108	605	2123	Barcelona, catalunya	104
@RicardFite	<a href="https://twitter.com/RicardFite" target="_blank">RicardFite</a>	14	0	1	412	1029	13301	Barcelona	009
@RicardLahoz	<a href="https://twitter.com/RicardLahoz" target="_blank">RicardLahoz</a>	3	2	0	1846	780	4121	Catalunya	059
@RicardLlenas	<a href="https://twitter.com/RicardLlenas" target="_blank">RicardLlenas</a>	7	0	2	811	1332	4313	Vilanova i la Geltrú	022
@RICARDPF	<a href="https://twitter.com/RICARDPF" target="_blank">RICARDPF</a>	9	0	1	2471	3322	33408	Sant Boi,Catalunya Independent	019
@RicardXenx68	<a href="https://twitter.com/RicardXenx68" target="_blank">RicardXenx68</a>	1	0	1	102	126	699		019
@rijago	<a href="https://twitter.com/rijago" target="_blank">rijago</a>	47	0	1	73	133	12841		003
@Rimont7516	<a href="https://twitter.com/Rimont7516" target="_blank">Rimont7516</a>	4	0	1	275	704	678	Avinyó	009
@rincewindcat	<a href="https://twitter.com/rincewindcat" target="_blank">rincewindcat</a>	4	0	2	11638	4526	198583	B.Llobregat-Catalunya-Occident	004
@RiojoIsabel	<a href="https://twitter.com/RiojoIsabel" target="_blank">RiojoIsabel</a>	1	0	1	16	152	44	Miravet, Espanya	003
@RiosgiroJosep	<a href="https://twitter.com/RiosgiroJosep" target="_blank">RiosgiroJosep</a>	10	0	1	40	291	1285		027
@RitaPratC	<a href="https://twitter.com/RitaPratC" target="_blank">RitaPratC</a>	7	0	2	10	82	1247		074
@Ritxi_Witxi	<a href="https://twitter.com/Ritxi_Witxi" target="_blank">Ritxi_Witxi</a>	14	0	2	2007	1328	59713	Això és a prop! Cerca! Near!	003
@riudomenc	<a href="https://twitter.com/riudomenc" target="_blank">riudomenc</a>	2	0	1	427	771	2512	Riudoms, Països Catalans	158
@riusdefum	<a href="https://twitter.com/riusdefum" target="_blank">riusdefum</a>	1	0	1	237	659	969	Terrassa	128
@RiuYashira	<a href="https://twitter.com/RiuYashira" target="_blank">RiuYashira</a>	10	0	1	1767	901	92256	On hi hagi una manifa	005
@riveropirineu	<a href="https://twitter.com/riveropirineu" target="_blank">riveropirineu</a>	8	0	1	1168	989	13156	Esterri d'Àneu. Pallars Sobirà	004
@rlopezct	<a href="https://twitter.com/rlopezct" target="_blank">rlopezct</a>	11	0	1	1634	2307	72550	Catalonia	165
@rmdiazsayago	<a href="https://twitter.com/rmdiazsayago" target="_blank">rmdiazsayago</a>	3	0	1	387	447	13522	teià	003
@robcorominas	<a href="https://twitter.com/robcorominas" target="_blank">robcorominas</a>	1	0	1	18	103	38		157
@robert_casals	<a href="https://twitter.com/robert_casals" target="_blank">robert_casals</a>	1	0	1	34	176	518		027
@Robert_cat	<a href="https://twitter.com/Robert_cat" target="_blank">Robert_cat</a>	1	4	0	65	246	841		034
@RobertBadia	<a href="https://twitter.com/RobertBadia" target="_blank">RobertBadia</a>	26	0	5	1572	1899	97062	Barcelona, Catalonia, Europe	087
@robertcaselles	<a href="https://twitter.com/robertcaselles" target="_blank">robertcaselles</a>	2	0	1	992	1484	6110	Valls, Països Catalans	079
@RocaLongares	<a href="https://twitter.com/RocaLongares" target="_blank">RocaLongares</a>	17	0	3	431	443	21648	Barcelona, Catalunya	084
@Rocamasmail	<a href="https://twitter.com/Rocamasmail" target="_blank">Rocamasmail</a>	6	0	2	47	129	3745		076
@rocvalls	<a href="https://twitter.com/rocvalls" target="_blank">rocvalls</a>	1	0	1	39	188	657	Catalunya	009
@rodalia3	<a href="https://twitter.com/rodalia3" target="_blank">rodalia3</a>	0	1	0					249
@rodri99garcia	<a href="https://twitter.com/rodri99garcia" target="_blank">rodri99garcia</a>	3	0	1	232	218	3496	madrid/ vallecas	098
@rogbaq	<a href="https://twitter.com/rogbaq" target="_blank">rogbaq</a>	4	0	1	108	121	4245		091
@Roger_CdV	<a href="https://twitter.com/Roger_CdV" target="_blank">Roger_CdV</a>	0	7	0					009
@Roger_Lluriach	<a href="https://twitter.com/Roger_Lluriach" target="_blank">Roger_Lluriach</a>	3	0	1	7	92	510		002
@rogerangela	<a href="https://twitter.com/rogerangela" target="_blank">rogerangela</a>	13	0	1	427	713	41455	Bætulo	313
@RogerCalleja	<a href="https://twitter.com/RogerCalleja" target="_blank">RogerCalleja</a>	1	0	1	308	446	7652		009
@rogercanya	<a href="https://twitter.com/rogercanya" target="_blank">rogercanya</a>	3	0	1	446	716	4455	Països Catalans	041
@RogerCumeras	<a href="https://twitter.com/RogerCumeras" target="_blank">RogerCumeras</a>	0	3	0					014
@RogerFC	<a href="https://twitter.com/RogerFC" target="_blank">RogerFC</a>	4	0	1	205	153	27187	Països Catalans	151
@rogerfores__	<a href="https://twitter.com/rogerfores__" target="_blank">rogerfores__</a>	1	0	1	188	146	261	Winterfell	006
@RogerGalazan	<a href="https://twitter.com/RogerGalazan" target="_blank">RogerGalazan</a>	5	0	1	639	913	26238	Repiular no és compartir	006
@RogerPastorRob1	<a href="https://twitter.com/RogerPastorRob1" target="_blank">RogerPastorRob1</a>	0	1	0					229
@RogerSaperas	<a href="https://twitter.com/RogerSaperas" target="_blank">RogerSaperas</a>	0	2	0					156
@RogerYoda	<a href="https://twitter.com/RogerYoda" target="_blank">RogerYoda</a>	13	0	1	7725	5952	103408	E Street, Jungleland	009
@ROGRCA	<a href="https://twitter.com/ROGRCA" target="_blank">ROGRCA</a>	9	0	2	1421	1481	24778	Girona - Catalonia	075
@roigpallares	<a href="https://twitter.com/roigpallares" target="_blank">roigpallares</a>	2	0	1	387	1204	5209	La Sénia	004
@rokibcn	<a href="https://twitter.com/rokibcn" target="_blank">rokibcn</a>	2	0	1	58	879	3134	Barcelona	101
@romafdp	<a href="https://twitter.com/romafdp" target="_blank">romafdp</a>	4	0	1	49	395	1985	Barcelona, España	087
@RomaGalimany	<a href="https://twitter.com/RomaGalimany" target="_blank">RomaGalimany</a>	1	0	1	3	30	350	Barcelona, España	018
@romapaps	<a href="https://twitter.com/romapaps" target="_blank">romapaps</a>	2	0	1	100	168	904	Barcelona	228
@RominaPaps	<a href="https://twitter.com/RominaPaps" target="_blank">RominaPaps</a>	0	1	0					228
@roquini	<a href="https://twitter.com/roquini" target="_blank">roquini</a>	1	2	0	5893	958	33172	Vic,Catalunya	009
@Rosa_abduida	<a href="https://twitter.com/Rosa_abduida" target="_blank">Rosa_abduida</a>	1	0	1	23	161	922	Vilanova i la Geltru, Catalunya	009
@rosa_armengol	<a href="https://twitter.com/rosa_armengol" target="_blank">rosa_armengol</a>	9	0	1	212	484	6020	barcelona-tarragona	009
@rosa_msust	<a href="https://twitter.com/rosa_msust" target="_blank">rosa_msust</a>	49	0	1	538	702	14432	Badalona, Barcelona	004
@rosa_sust	<a href="https://twitter.com/rosa_sust" target="_blank">rosa_sust</a>	28	0	1	525	632	6094		003
@RosabelBofarull	<a href="https://twitter.com/RosabelBofarull" target="_blank">RosabelBofarull</a>	2	0	1	1042	1327	16517	Valls.	184
@rosablava7	<a href="https://twitter.com/rosablava7" target="_blank">rosablava7</a>	2	0	1	41	137	1393		005
@ROSAESCALAREGAY	<a href="https://twitter.com/ROSAESCALAREGAY" target="_blank">ROSAESCALAREGAY</a>	1	0	1	52	216	681		109
@rosagpl44	<a href="https://twitter.com/rosagpl44" target="_blank">rosagpl44</a>	24	0	1	561	1557	81556		005
@RosaHavana	<a href="https://twitter.com/RosaHavana" target="_blank">RosaHavana</a>	1	0	1	246	184	420		179
@rosamariabe1	<a href="https://twitter.com/rosamariabe1" target="_blank">rosamariabe1</a>	4	0	2	852	786	53206	Barcelona	087
@rosamariallm	<a href="https://twitter.com/rosamariallm" target="_blank">rosamariallm</a>	12	0	2	372	852	11817		068
@rosamcru	<a href="https://twitter.com/rosamcru" target="_blank">rosamcru</a>	3	0	1	20	68	642		018
@rosamfip33	<a href="https://twitter.com/rosamfip33" target="_blank">rosamfip33</a>	7	0	1	72	352	3786		009
@RosaMontiel18	<a href="https://twitter.com/RosaMontiel18" target="_blank">RosaMontiel18</a>	1	0	1	46	103	864	Altea	104
@rosatgn	<a href="https://twitter.com/rosatgn" target="_blank">rosatgn</a>	2	0	1	823	1235	42333	República Catalana	009
@rosayue	<a href="https://twitter.com/rosayue" target="_blank">rosayue</a>	21	1	0	666	581	26801	SABADELL, CATALUNYA	042
@RosellGuillem	<a href="https://twitter.com/RosellGuillem" target="_blank">RosellGuillem</a>	3	0	1	36	93	1520		012
@RoselloCristian	<a href="https://twitter.com/RoselloCristian" target="_blank">RoselloCristian</a>	13	0	2	643	1115	20830		065
@roser_colome	<a href="https://twitter.com/roser_colome" target="_blank">roser_colome</a>	2	10	0	372	384	3022	Catalunya	006
@Roser_Morraja	<a href="https://twitter.com/Roser_Morraja" target="_blank">Roser_Morraja</a>	12	0	2	1008	1803	69518		002
@ROSER1963	<a href="https://twitter.com/ROSER1963" target="_blank">ROSER1963</a>	3	0	2	126	303	1176		193
@Roser54858009	<a href="https://twitter.com/Roser54858009" target="_blank">Roser54858009</a>	1	0	1	17	125	1370		102
@roserdegirona	<a href="https://twitter.com/roserdegirona" target="_blank">roserdegirona</a>	8	0	2	168	382	11849	Girona	040
@roseretaue	<a href="https://twitter.com/roseretaue" target="_blank">roseretaue</a>	0	10	0					011
@roserro	<a href="https://twitter.com/roserro" target="_blank">roserro</a>	6	0	2	104	388	18084		084
@roservilardaga	<a href="https://twitter.com/roservilardaga" target="_blank">roservilardaga</a>	2	0	1	56	96	470	Barcelona	012
@Rosesver	<a href="https://twitter.com/Rosesver" target="_blank">Rosesver</a>	2	0	1	239	389	6101		004
@RostollFonoll	<a href="https://twitter.com/RostollFonoll" target="_blank">RostollFonoll</a>	2	0	1	1072	1919	5329	Orinal de Catalunya	003
@rotondadeponts	<a href="https://twitter.com/rotondadeponts" target="_blank">rotondadeponts</a>	6	1	0	204	144	1137	Ponts	225
@RPeroy	<a href="https://twitter.com/RPeroy" target="_blank">RPeroy</a>	1	0	1	2061	2741	11504	Lleida	009
@rpmsat	<a href="https://twitter.com/rpmsat" target="_blank">rpmsat</a>	7	0	1	243	1293	1194	38 42’ N 1 27’ E	076
@rqtr	<a href="https://twitter.com/rqtr" target="_blank">rqtr</a>	1	0	1	2772	989	7887	Campus de Somosaguas, Madrid	086
@rsoler2000	<a href="https://twitter.com/rsoler2000" target="_blank">rsoler2000</a>	7	0	1	43	80	8892		004
@RSUAREZ4	<a href="https://twitter.com/RSUAREZ4" target="_blank">RSUAREZ4</a>	16	0	1	5569	4486	100575	Barcelona, Catalunya	003
@ru_alegre	<a href="https://twitter.com/ru_alegre" target="_blank">ru_alegre</a>	0	1	0					224
@rubia50tdq	<a href="https://twitter.com/rubia50tdq" target="_blank">rubia50tdq</a>	8	0	3	4271	3307	88629	Barcelona	009
@RuchieFlautins	<a href="https://twitter.com/RuchieFlautins" target="_blank">RuchieFlautins</a>	3	0	1	257	127	3657	Barcelona	011
@rumoroleg	<a href="https://twitter.com/rumoroleg" target="_blank">rumoroleg</a>	5	0	1	1920	326	37619	camp nou	004
@RusoAzul	<a href="https://twitter.com/RusoAzul" target="_blank">RusoAzul</a>	2	0	1	3868	1997	108152	Canarias	009
@Rutcarpell	<a href="https://twitter.com/Rutcarpell" target="_blank">Rutcarpell</a>	2	0	1	6	34	234	Dosrius, España	004
@RuthEstellers	<a href="https://twitter.com/RuthEstellers" target="_blank">RuthEstellers</a>	1	0	1	429	639	3895	Barcelona - Spain	003
@RuthGumbau	<a href="https://twitter.com/RuthGumbau" target="_blank">RuthGumbau</a>	1	0	1	4663	2163	56792	Barcelona	004
@sabate60	<a href="https://twitter.com/sabate60" target="_blank">sabate60</a>	3	0	1	2682	2559	18411	Barcelona i Cunit (Rep. Cat.)	004
@sabatebolet	<a href="https://twitter.com/sabatebolet" target="_blank">sabatebolet</a>	6	0	1	455	524	16279		012
@saboira	<a href="https://twitter.com/saboira" target="_blank">saboira</a>	1	1	0	541	1379	1777	Lleida, Catalunya	226
@saccosalavi	<a href="https://twitter.com/saccosalavi" target="_blank">saccosalavi</a>	1	0	1	148	231	196		005
@sack_am	<a href="https://twitter.com/sack_am" target="_blank">sack_am</a>	88	0	4	2833	3178	269823	Badalona, Catalunya	009
@sagal62	<a href="https://twitter.com/sagal62" target="_blank">sagal62</a>	20	0	3	2222	1981	137000	Importa amb quí, no on.	084
@SagalsdOsona	<a href="https://twitter.com/SagalsdOsona" target="_blank">SagalsdOsona</a>	4	25	0	3405	330	2704	Osona. Països Catalans	014
@SagreraT	<a href="https://twitter.com/SagreraT" target="_blank">SagreraT</a>	9	0	4	884	1542	15648		003
@SaimonOscar	<a href="https://twitter.com/SaimonOscar" target="_blank">SaimonOscar</a>	23	0	1	90	154	8243		009
@saldna2	<a href="https://twitter.com/saldna2" target="_blank">saldna2</a>	1	0	1	132	300	2152	Barcelona	162
@Saltencaverdneg	<a href="https://twitter.com/Saltencaverdneg" target="_blank">Saltencaverdneg</a>	2	4	0	1469	1110	59498	República Catalana UE	009
@salva_nv	<a href="https://twitter.com/salva_nv" target="_blank">salva_nv</a>	18	0	1	1305	606	100794	Catalunya, Països Catalans	009
@salva10r	<a href="https://twitter.com/salva10r" target="_blank">salva10r</a>	2	0	1	81	279	13960	Barcelona, Cataluña	009
@salvadorjafer	<a href="https://twitter.com/salvadorjafer" target="_blank">salvadorjafer</a>	1	0	1	447	895	5557	València i el Ràfol de Salem	009
@Salvathorium	<a href="https://twitter.com/Salvathorium" target="_blank">Salvathorium</a>	14	0	1	95	253	1921	Barcelona, España	091
@Salvigrau72	<a href="https://twitter.com/Salvigrau72" target="_blank">Salvigrau72</a>	0	2	0					004
@salvijolis	<a href="https://twitter.com/salvijolis" target="_blank">salvijolis</a>	26	0	1	48	368	6145		135
@SamonicaSerra	<a href="https://twitter.com/SamonicaSerra" target="_blank">SamonicaSerra</a>	1	0	1	59	187	730		002
@SamuelColomer	<a href="https://twitter.com/SamuelColomer" target="_blank">SamuelColomer</a>	0	11	0					085
@sancheztechi1	<a href="https://twitter.com/sancheztechi1" target="_blank">sancheztechi1</a>	4	0	1	2542	3539	143224		081
@sandretamoon	<a href="https://twitter.com/sandretamoon" target="_blank">sandretamoon</a>	0	1	0					222
@Sanitarium17	<a href="https://twitter.com/Sanitarium17" target="_blank">Sanitarium17</a>	2	0	1	292	358	47650	Katalonien.	123
@sanjucris	<a href="https://twitter.com/sanjucris" target="_blank">sanjucris</a>	3	0	1	172	641	3256		031
@sanlle8	<a href="https://twitter.com/sanlle8" target="_blank">sanlle8</a>	1	0	1	4	42	28		201
@Santclitweet	<a href="https://twitter.com/Santclitweet" target="_blank">Santclitweet</a>	2	0	1	255	471	1636	N 41°31' 0'' / E 2°5' 0''	052
@santiagorg332	<a href="https://twitter.com/santiagorg332" target="_blank">santiagorg332</a>	3	0	1	156	366	6274		004
@SantiGoogle	<a href="https://twitter.com/SantiGoogle" target="_blank">SantiGoogle</a>	25	0	2	1108	1744	29702	Sabadell	010
@santigutiespuny	<a href="https://twitter.com/santigutiespuny" target="_blank">santigutiespuny</a>	3	1	0	29	206	326		025
@SANTIVILLORBINA	<a href="https://twitter.com/SANTIVILLORBINA" target="_blank">SANTIVILLORBINA</a>	7	0	1	5612	3915	17806	©atalonia • €urope	009
@santpol1	<a href="https://twitter.com/santpol1" target="_blank">santpol1</a>	11	0	1	376	497	20214	Catalunya	009
@SantsEnComu	<a href="https://twitter.com/SantsEnComu" target="_blank">SantsEnComu</a>	0	6	0					073
@SanzVeciana	<a href="https://twitter.com/SanzVeciana" target="_blank">SanzVeciana</a>	18	0	1	1427	4994	6532	barcelona	131
@sara_batalla	<a href="https://twitter.com/sara_batalla" target="_blank">sara_batalla</a>	0	3	0					013
@Sara67822151	<a href="https://twitter.com/Sara67822151" target="_blank">Sara67822151</a>	25	0	4	28	51	5316		009
@sarabailac	<a href="https://twitter.com/sarabailac" target="_blank">sarabailac</a>	0	2	0					051
@SaraiPasto	<a href="https://twitter.com/SaraiPasto" target="_blank">SaraiPasto</a>	3	0	1	33	144	276	L'Ametlla de Mar, España	004
@saralidiaester	<a href="https://twitter.com/saralidiaester" target="_blank">saralidiaester</a>	16	0	1	535	819	48546		009
@SaraRoigJosa	<a href="https://twitter.com/SaraRoigJosa" target="_blank">SaraRoigJosa</a>	1	0	1	7	94	159		002
@Saratc1972	<a href="https://twitter.com/Saratc1972" target="_blank">Saratc1972</a>	6	0	1	34	72	1415		099
@sardaukar	<a href="https://twitter.com/sardaukar" target="_blank">sardaukar</a>	1	0	1	253	349	1778	Barcelona	104
@sargantana14	<a href="https://twitter.com/sargantana14" target="_blank">sargantana14</a>	3	0	1	45	268	2018		009
@Sari_Rueda	<a href="https://twitter.com/Sari_Rueda" target="_blank">Sari_Rueda</a>	2	0	1	30	258	296		009
@SASam1714	<a href="https://twitter.com/SASam1714" target="_blank">SASam1714</a>	18	0	1	2783	2476	184846	CATHALVNYA	009
@sativamush	<a href="https://twitter.com/sativamush" target="_blank">sativamush</a>	14	0	2	601	1070	28425		009
@saturnow	<a href="https://twitter.com/saturnow" target="_blank">saturnow</a>	6	0	2	1980	1024	73103		091
@sbagudanch	<a href="https://twitter.com/sbagudanch" target="_blank">sbagudanch</a>	2	0	1	4279	3882	20225	Països Catalans	003
@SBDpelSI	<a href="https://twitter.com/SBDpelSI" target="_blank">SBDpelSI</a>	2	0	1	312	22	250	Sabadell, Països Catalans	047
@SBMariah	<a href="https://twitter.com/SBMariah" target="_blank">SBMariah</a>	1	0	1	150	163	7377	Barcelona	019
@scasbas20	<a href="https://twitter.com/scasbas20" target="_blank">scasbas20</a>	1	0	1	42	32	12	Igualada	239
@schapresto	<a href="https://twitter.com/schapresto" target="_blank">schapresto</a>	2	0	2	33	68	146	Mont-roig del Camp, Catalunya	046
@Schweickart	<a href="https://twitter.com/Schweickart" target="_blank">Schweickart</a>	17	0	3	205	570	3669		012
@scusido	<a href="https://twitter.com/scusido" target="_blank">scusido</a>	4	0	2	35	180	2719		009
@Sebademarxa	<a href="https://twitter.com/Sebademarxa" target="_blank">Sebademarxa</a>	2	0	1	1050	951	10691	Cádiz/Barcelona	298
@sebasnogueres	<a href="https://twitter.com/sebasnogueres" target="_blank">sebasnogueres</a>	16	0	1	5080	4632	220219	CATALUNYA #1-O #DUI	009
@sebiu73	<a href="https://twitter.com/sebiu73" target="_blank">sebiu73</a>	2	0	1	118	617	3459		084
@SegadorPPCC	<a href="https://twitter.com/SegadorPPCC" target="_blank">SegadorPPCC</a>	5	0	1	47	219	555	Catalunya	009
@SeleccionsCAT	<a href="https://twitter.com/SeleccionsCAT" target="_blank">SeleccionsCAT</a>	4	1	0	15336	1330	10216	Països Catalans	230
